model_id,fom,variables,aic,null_aic,delta_aic,null_deviance,residual_dev,dev_explained,MCFaddenPseudoR2,spatial_auc,training_auc,test_auc,toc_auc
352,0.489440204,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,predios_lingue1",1037.659402,1135.988787,-98.3293858,1122.878679,1023.659402,99.21927774,0.08836153,0.686793083,0.705208479,0.71798796,0.908167306
353,0.480684383,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,predios_lingue1",1037.698123,1135.988787,-98.29066414,1122.878679,1025.698123,97.18055608,0.086545909,0.674323847,0.696465696,0.684930109,0.895444458
354,0.489720159,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1037.704299,1135.988787,-98.28448853,1122.878679,1021.704299,101.1743805,0.090102682,0.68742357,0.70721432,0.715182124,0.917529731
355,0.477987636,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue",1037.778502,1135.988787,-98.21028515,1133.988787,1023.778502,110.2102851,0.097188161,0.681670055,0.711820231,0.703,0.75369503
356,0.480301823,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue",1037.786523,1135.988787,-98.20226432,1133.988787,1021.786523,112.2022643,0.098944774,0.682188768,0.714558139,0.6984,0.757374201
357,0.484697016,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_plant87_lingue,predios_lingue1",1037.833127,1135.988787,-98.15566077,1122.878679,1023.833127,99.04555272,0.088206816,0.682634174,0.705086544,0.713396592,0.923616081
358,0.479956306,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue",1037.898886,1135.988787,-98.08990131,1133.988787,1023.898886,110.0899013,0.097082002,0.68053051,0.712501719,0.708075,0.814463791
359,0.472742082,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue",1037.983767,1135.988787,-98.00502062,1133.988787,1027.983767,106.0050206,0.093479778,0.676436736,0.705322182,0.686925,0.818309045
360,0.480458511,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1038.165713,1135.988787,-97.82307472,1133.988787,1022.165713,111.8230747,0.098610388,0.682175112,0.715102134,0.704025,0.818282179
361,0.487069478,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15",1038.187242,1135.988787,-97.8015451,1133.988787,1026.187242,107.8015451,0.095064031,0.685361518,0.706774828,0.72705,0.806066406
362,0.469515398,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue",1038.197445,1135.988787,-97.79134213,1133.988787,1026.197445,107.7913421,0.095055033,0.674240914,0.705310227,0.6804,0.752118573
363,0.483261438,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1038.22956,1135.988787,-97.75922773,1122.878679,1022.22956,100.6491197,0.089634901,0.686277615,0.702550283,0.732374248,0.956441364
364,0.479624761,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue",1038.248763,1135.988787,-97.74002441,1133.988787,1022.248763,111.7400244,0.098537151,0.680580021,0.714635852,0.6962,0.771869066
365,0.478893125,"bn_lingue_87,dis_urbano_lingue,dis_caminos_lingue,predios_lingue1",1038.457316,1135.988787,-97.53147116,1122.878679,1028.457316,94.4213631,0.08408866,0.674496401,0.691332207,0.688909295,0.923959747
366,0.496682739,"dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1038.52811,1135.988787,-97.46067743,1133.988787,1024.52811,109.4606774,0.096527125,0.701900085,0.705370006,0.725775,0.885709998
367,0.495162786,"dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1038.555374,1135.988787,-97.43341374,1133.988787,1026.555374,107.4334137,0.094739397,0.701467556,0.703797801,0.7274,0.881764972
368,0.483881637,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1038.574501,1135.988787,-97.41428665,1122.878679,1020.574501,102.3041786,0.091108844,0.683923029,0.701904024,0.728777676,0.887481982
369,0.477675339,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_plant87_lingue",1038.697664,1135.988787,-97.29112331,1133.988787,1024.697664,109.2911233,0.096377605,0.678678645,0.71126428,0.7006,0.771439232
370,0.491023334,"bn_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15",1038.858351,1135.988787,-97.13043658,1133.988787,1028.858351,105.1304366,0.092708533,0.690309197,0.707270999,0.73715,0.932123619
371,0.485773202,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1038.868623,1135.988787,-97.12016444,1122.878679,1022.868623,100.0100564,0.089065772,0.683391913,0.706086416,0.716789103,0.925108366
372,0.478681592,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1038.978402,1135.988787,-97.01038541,1133.988787,1024.978402,109.0103854,0.096130038,0.681634952,0.707115572,0.72495,0.824381501
373,0.477340226,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue",1039.036261,1135.988787,-96.95252637,1133.988787,1023.036261,110.9525264,0.097842701,0.678425064,0.711897944,0.701975,0.767611828
374,0.487097379,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1039.179305,1135.988787,-96.80948212,1122.878679,1021.179305,101.6993741,0.090570224,0.684711177,0.707848385,0.713932252,0.931371972
375,0.479178331,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1039.302123,1135.988787,-96.68666486,1133.988787,1021.302123,112.6866649,0.099371939,0.679843031,0.714169571,0.6979,0.769298101
376,0.469256603,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue",1039.405964,1135.988787,-96.58282325,1133.988787,1025.405964,108.5828232,0.095752995,0.673959902,0.706218877,0.6818,0.749548083
377,0.475291541,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue",1039.411648,1135.988787,-96.57713899,1133.988787,1027.411648,106.577139,0.093984297,0.676619084,0.70547761,0.6883,0.818502747
378,0.48094722,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1039.426703,1135.988787,-96.56208479,1122.878679,1025.426703,97.45197673,0.086787628,0.674415177,0.696166954,0.686664626,0.895796505
379,0.479762886,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1039.482858,1135.988787,-96.50592901,1122.878679,1025.482858,97.39582095,0.086737617,0.672535729,0.696002341,0.684955617,0.904898215
380,0.482498472,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,predios_lingue1",1039.565354,1135.988787,-96.42343386,1122.878679,1029.565354,93.3133258,0.083101877,0.670921732,0.691210272,0.686256504,0.882245184
381,0.483404871,"bn_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1039.611969,1135.988787,-96.37681819,1133.988787,1027.611969,106.3768182,0.093807646,0.686626176,0.707593809,0.7343,0.949584604
382,0.472714716,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue",1039.699158,1135.988787,-96.28962955,1133.988787,1027.699158,106.2896295,0.093730759,0.674761259,0.70506513,0.686325,0.826380297
383,0.484743371,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,predios_lingue1",1039.889387,1135.988787,-96.09940083,1122.878679,1029.889387,92.98929278,0.082813303,0.675312429,0.699416538,0.688807265,0.832906146
384,0.488582331,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15",1039.912669,1135.988787,-96.07611867,1133.988787,1025.912669,108.0761187,0.095306162,0.687199305,0.707844884,0.729575,0.838177116
385,0.470478735,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue",1039.97667,1135.988787,-96.01211761,1133.988787,1025.97667,108.0121176,0.095249723,0.67262473,0.705041218,0.680175,0.759179952
386,0.492263229,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15",1040.014027,1135.988787,-95.97476035,1133.988787,1028.014027,105.9747603,0.093453094,0.691573013,0.708263341,0.738025,0.915124748
387,0.486465197,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1040.057698,1135.988787,-95.93108897,1133.988787,1026.057698,107.931089,0.095178268,0.684995893,0.706105296,0.725875,0.807500441
388,0.479537295,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,predios_lingue1",1040.114724,1135.988787,-95.87406303,1122.878679,1028.114724,94.76395497,0.084393761,0.677398611,0.703422123,0.687200286,0.839108957
389,0.479440633,"bn_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1040.229501,1135.988787,-95.75928659,1122.878679,1028.229501,94.64917854,0.084291545,0.674593343,0.691173691,0.68822059,0.924039031
390,0.480260352,"bn_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1040.253311,1135.988787,-95.73547622,1122.878679,1028.253311,94.62536816,0.08427034,0.672820499,0.690972497,0.688169575,0.931799774
391,0.477390713,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,predios_lingue1",1040.348756,1135.988787,-95.64003157,1122.878679,1028.348756,94.52992352,0.08418534,0.67455315,0.691454143,0.689138863,0.918380767
392,0.466519874,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue",1040.457237,1135.988787,-95.53154996,1133.988787,1032.457237,101.53155,0.08953488,0.672681076,0.699308349,0.687475,0.810981938
393,0.463261833,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue",1040.47952,1135.988787,-95.50926693,1133.988787,1030.47952,103.5092669,0.091278916,0.670532369,0.699989837,0.680725,0.746506087
394,0.487353194,"bn_lingue_87,dis_comunidades_lingue,pen_lingue15",1040.621823,1135.988787,-95.36696482,1133.988787,1032.621823,101.3669648,0.089389742,0.691420945,0.705902045,0.73235,0.932953755
395,0.479799724,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1040.651831,1135.988787,-95.33695616,1133.988787,1024.651831,109.3369562,0.096418022,0.683495576,0.708478548,0.72815,0.859216876
396,0.488987832,"bn_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1040.673491,1135.988787,-95.31529665,1133.988787,1028.673491,105.3152966,0.09287155,0.689789892,0.706398216,0.736325,0.934808799
397,0.48483609,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_hid_lingue,predios_lingue1",1040.735389,1135.988787,-95.25339825,1122.878679,1028.735389,94.14329019,0.083841017,0.671815429,0.691972369,0.688654219,0.883591584
398,0.485638594,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1040.774002,1135.988787,-95.21478542,1133.988787,1026.774002,107.2147854,0.094546601,0.687875338,0.708663865,0.736475,0.935131406
399,0.462209007,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue",1040.77947,1135.988787,-95.20931752,1133.988787,1028.77947,105.2093175,0.092778093,0.671299262,0.701974522,0.6828,0.742748112
400,0.490224343,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15",1040.85131,1135.988787,-95.13747707,1133.988787,1028.85131,105.1374771,0.092714741,0.690040857,0.707193286,0.73685,0.931016055
401,0.47026051,"bn_lingue_87,dis_urbano_lingue,predios_lingue1",1040.894249,1135.988787,-95.09453857,1122.878679,1032.894249,89.98443052,0.080137269,0.671441781,0.685973138,0.687327824,0.90693347
402,0.478502296,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1040.914778,1135.988787,-95.07400972,1133.988787,1024.914778,109.0740097,0.096186145,0.681428649,0.70641615,0.724375,0.824837403
403,0.467995715,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue",1041.073555,1135.988787,-94.91523263,1133.988787,1031.073555,102.9152326,0.090755071,0.673782521,0.700563722,0.6898,0.811936944
404,0.476170816,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1041.108518,1135.988787,-94.88026927,1133.988787,1027.108518,106.8802693,0.09425161,0.674847183,0.705112954,0.6876,0.826708415
405,0.479896432,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,predios_lingue1",1041.118984,1135.988787,-94.8698031,1122.878679,1029.118984,93.75969505,0.083499399,0.676012778,0.699623829,0.691868177,0.834232522
406,0.480006971,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_plant87_lingue,predios_lingue1",1041.124756,1135.988787,-94.8640309,1122.878679,1029.124756,93.75392284,0.083494259,0.668396604,0.691179788,0.685210693,0.893433987
407,0.469052356,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1041.169656,1135.988787,-94.8191315,1133.988787,1025.169656,108.8191315,0.095961382,0.672284444,0.705698794,0.681425,0.756755683
408,0.48689744,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,pen_lingue15",1041.184555,1135.988787,-94.80423254,1133.988787,1031.184555,102.8042325,0.090657186,0.686764073,0.702028324,0.7245125,0.807367853
409,0.479270356,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1041.20498,1135.988787,-94.78380711,1122.878679,1025.20498,97.67369905,0.086985087,0.672581463,0.695575567,0.686077951,0.90514363
410,0.477349405,"mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,predios_lingue1",1041.247757,1135.988787,-94.74103023,1122.878679,1031.247757,91.63092218,0.081603582,0.669889872,0.69502076,0.674012856,0.844074181
411,0.481505482,"bn_lingue_87,dis_comunidades_lingue,pen_lingue15,dis_plant87_lingue",1041.360639,1135.988787,-94.62814868,1133.988787,1031.360639,102.6281487,0.090501908,0.687057072,0.705812376,0.7311,0.952443115
412,0.488801368,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue",1041.422559,1135.988787,-94.56622824,1133.988787,1031.422559,102.5662282,0.090447304,0.688021773,0.708167694,0.7107,0.920578483
413,0.483094906,"bn_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1041.509686,1135.988787,-94.47910096,1133.988787,1027.509686,106.479101,0.093897843,0.686353081,0.706930255,0.733475,0.95039202
414,0.481981027,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_plant87_lingue,predios_lingue1",1041.585755,1135.988787,-94.40303259,1122.878679,1029.585755,93.29292453,0.083083708,0.673522312,0.699349474,0.688246097,0.84302512
415,0.482803565,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1041.604453,1135.988787,-94.38433433,1133.988787,1027.604453,106.3843343,0.093814274,0.686372196,0.707468272,0.73385,0.948660927
416,0.481242447,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1041.74979,1135.988787,-94.23899728,1122.878679,1027.74979,95.12888923,0.08471876,0.677037254,0.701958896,0.68896031,0.839894801
417,0.487851122,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1041.756742,1135.988787,-94.23204533,1133.988787,1025.756742,108.2320453,0.095443664,0.686870375,0.706966123,0.729,0.841064115
418,0.490985935,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1041.781968,1135.988787,-94.20681982,1133.988787,1027.781968,106.2068198,0.093657734,0.691105231,0.707635655,0.7373,0.91825795
419,0.488447213,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue",1041.797976,1135.988787,-94.19081171,1133.988787,1029.797976,104.1908117,0.091879931,0.686575618,0.710074665,0.705275,0.901361103
420,0.468213268,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_plant87_lingue",1041.896763,1135.988787,-94.09202447,1133.988787,1031.896763,102.0920245,0.09002913,0.670235496,0.699451821,0.686475,0.822393338
421,0.491032684,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,pen_lingue15",1041.907739,1135.988787,-94.08104845,1133.988787,1031.907739,102.0810485,0.090019451,0.692406804,0.705674882,0.7361125,0.911957129
422,0.478479313,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1041.967891,1135.988787,-94.02089594,1122.878679,1027.967891,94.91078788,0.084524526,0.675808812,0.703367252,0.68714927,0.846294614
423,0.480933384,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,pen_lingue15,dis_plant87_lingue",1041.990937,1135.988787,-93.99785025,1133.988787,1029.990937,103.9978502,0.091709769,0.682213357,0.702590252,0.722225,0.826569793
424,0.479933277,"bn_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1042.019927,1135.988787,-93.96886061,1122.878679,1028.019927,94.85875255,0.084478185,0.67284776,0.691252949,0.688016529,0.931884175
425,0.464469498,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_plant87_lingue",1042.024438,1135.988787,-93.96434905,1133.988787,1030.024438,103.964349,0.091680227,0.668216594,0.69995397,0.67975,0.756548201
426,0.486613898,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue",1042.047858,1135.988787,-93.9409296,1133.988787,1034.047858,99.9409296,0.088132203,0.685959247,0.703726066,0.709275,0.907388896
427,0.488223623,"bn_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,pen_lingue15",1042.071878,1135.988787,-93.91690974,1133.988787,1032.071878,101.9169097,0.089874707,0.69025805,0.704144523,0.731825,0.936804776
428,0.473499602,"bn_lingue_87,dis_urbano_lingue,dis_hid_lingue,predios_lingue1",1042.096319,1135.988787,-93.89246827,1122.878679,1032.096319,90.78236021,0.08084788,0.672810358,0.686716945,0.688577696,0.908848551
429,0.478649408,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1042.112241,1135.988787,-93.87654643,1122.878679,1028.112241,94.76643837,0.084395973,0.674591098,0.691106627,0.689827569,0.918361899
430,0.478198971,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1042.148817,1135.988787,-93.83997045,1122.878679,1028.148817,94.72986239,0.084363399,0.672889224,0.691167594,0.688934803,0.926445903
431,0.483002404,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue",1042.174053,1135.988787,-93.81473477,1133.988787,1032.174053,101.8147348,0.089784604,0.684225904,0.705268381,0.707,0.889236284
432,0.474454456,"mat_lingue_87,dis_urbano_lingue,predios_lingue1",1042.299833,1135.988787,-93.68895463,1122.878679,1034.299833,88.57884658,0.0788855,0.666719717,0.690405497,0.674446485,0.837787468
433,0.482632513,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1042.3059,1135.988787,-93.68288775,1122.878679,1028.3059,94.5727797,0.084223506,0.668960912,0.691655337,0.686486073,0.895252704
